No,Tahun,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
320,2018,Jawa Tengah,Padi-Padian,Padi-padian,106.6,
321,2018,Jawa Tengah,Padi-Padian,Beras,89.6,
322,2018,Jawa Tengah,Padi-Padian,Jagung,0.4,
323,2018,Jawa Tengah,Padi-Padian,Terigu,16.6,
324,2018,Jawa Tengah,Umbi-umbian,Umbi-umbian,13.3,
325,2018,Jawa Tengah,Umbi-umbian,Singkong,9.9,
326,2018,Jawa Tengah,Umbi-umbian,Ubi Jalar,2.1,
327,2018,Jawa Tengah,Umbi-umbian,Kentang,0.9,
328,2018,Jawa Tengah,Umbi-umbian,Sagu,0.1,
329,2018,Jawa Tengah,Umbi-umbian,Umbi Lainnya,0.3,
330,2018,Jawa Tengah,Pangan Hewani,Pangan Hewani,37.7,
331,2018,Jawa Tengah,Pangan Hewani,Daging ruminansia,3.4,
332,2018,Jawa Tengah,Pangan Hewani,Daging Unggas,5.1,
333,2018,Jawa Tengah,Pangan Hewani,Telur,7.5,
334,2018,Jawa Tengah,Pangan Hewani,Susu,2.6,
335,2018,Jawa Tengah,Pangan Hewani,Ikan,19.1,
336,2018,Jawa Tengah,Minyak dan Lemak,Minyak dan Lemak,11.8,
337,2018,Jawa Tengah,Minyak dan Lemak,Minyak Kelapa,0.6,
338,2018,Jawa Tengah,Minyak dan Lemak,Minyak Sawit,11.0,
339,2018,Jawa Tengah,Minyak dan Lemak,Minyak Lainnya,0.2,
340,2018,Jawa Tengah,Buah/biji berminyak,Buah/biji berminyak,1.8,
341,2018,Jawa Tengah,Buah/biji berminyak,Kelapa,1.6,
342,2018,Jawa Tengah,Buah/biji berminyak,Kemiri,0.2,
343,2018,Jawa Tengah,Kacang-kacangan,Kacang-kacangan,11.3,
344,2018,Jawa Tengah,Kacang-kacangan,Kedelai,10.8,
345,2018,Jawa Tengah,Kacang-kacangan,Kacang tanah,0.2,
346,2018,Jawa Tengah,Kacang-kacangan,Kacang hijau,0.2,
347,2018,Jawa Tengah,Kacang-kacangan,Kacang lain,0.1,
348,2018,Jawa Tengah,Gula,Gula,8.6,
349,2018,Jawa Tengah,Gula,Gula pasir,7.6,
350,2018,Jawa Tengah,Gula,Gula merah,1.0,
351,2018,Jawa Tengah,Sayuran dan buah,Sayuran dan buah,113.3,
352,2018,Jawa Tengah,Sayuran dan buah,Sayur,62.2,
353,2018,Jawa Tengah,Sayuran dan buah,Buah,51.1,
354,2018,DI Yogyakarta,Padi-Padian,Padi-padian,108.7,
355,2018,DI Yogyakarta,Padi-Padian,Beras,88.4,
356,2018,DI Yogyakarta,Padi-Padian,Jagung,0.7,
357,2018,DI Yogyakarta,Padi-Padian,Terigu,19.7,
358,2018,DI Yogyakarta,Umbi-umbian,Umbi-umbian,12.2,
359,2018,DI Yogyakarta,Umbi-umbian,Singkong,8.0,
360,2018,DI Yogyakarta,Umbi-umbian,Ubi Jalar,1.8,
361,2018,DI Yogyakarta,Umbi-umbian,Kentang,2.1,
362,2018,DI Yogyakarta,Umbi-umbian,Sagu,0.0,
363,2018,DI Yogyakarta,Umbi-umbian,Umbi Lainnya,0.2,
364,2018,DI Yogyakarta,Pangan Hewani,Pangan Hewani,42.6,
365,2018,DI Yogyakarta,Pangan Hewani,Daging ruminansia,7.9,
366,2018,DI Yogyakarta,Pangan Hewani,Daging Unggas,10.1,
367,2018,DI Yogyakarta,Pangan Hewani,Telur,8.3,
368,2018,DI Yogyakarta,Pangan Hewani,Susu,4.0,
369,2018,DI Yogyakarta,Pangan Hewani,Ikan,12.3,
370,2018,DI Yogyakarta,Minyak dan Lemak,Minyak dan Lemak,8.5,
371,2018,DI Yogyakarta,Minyak dan Lemak,Minyak Kelapa,0.2,
372,2018,DI Yogyakarta,Minyak dan Lemak,Minyak Sawit,7.8,
373,2018,DI Yogyakarta,Minyak dan Lemak,Minyak Lainnya,0.5,
374,2018,DI Yogyakarta,Buah/biji berminyak,Buah/biji berminyak,2.1,
375,2018,DI Yogyakarta,Buah/biji berminyak,Kelapa,1.9,
376,2018,DI Yogyakarta,Buah/biji berminyak,Kemiri,0.2,
377,2018,DI Yogyakarta,Kacang-kacangan,Kacang-kacangan,10.9,
378,2018,DI Yogyakarta,Kacang-kacangan,Kedelai,10.2,
379,2018,DI Yogyakarta,Kacang-kacangan,Kacang tanah,0.2,
380,2018,DI Yogyakarta,Kacang-kacangan,Kacang hijau,0.4,
381,2018,DI Yogyakarta,Kacang-kacangan,Kacang lain,0.2,
382,2018,DI Yogyakarta,Gula,Gula,10.4,
383,2018,DI Yogyakarta,Gula,Gula pasir,7.9,
384,2018,DI Yogyakarta,Gula,Gula merah,2.5,
385,2018,DI Yogyakarta,Sayuran dan buah,Sayuran dan buah,101.3,
386,2018,DI Yogyakarta,Sayuran dan buah,Sayur,59.2,
387,2018,DI Yogyakarta,Sayuran dan buah,Buah,42.1,
388,2018,Jawa Timur,Padi-Padian,Padi-padian,111.7,
389,2018,Jawa Timur,Padi-Padian,Beras,89.7,
390,2018,Jawa Timur,Padi-Padian,Jagung,4.0,
391,2018,Jawa Timur,Padi-Padian,Terigu,18.0,
392,2018,Jawa Timur,Umbi-umbian,Umbi-umbian,16.9,
393,2018,Jawa Timur,Umbi-umbian,Singkong,11.7,
394,2018,Jawa Timur,Umbi-umbian,Ubi Jalar,2.8,
395,2018,Jawa Timur,Umbi-umbian,Kentang,1.7,
396,2018,Jawa Timur,Umbi-umbian,Sagu,0.0,
397,2018,Jawa Timur,Umbi-umbian,Umbi Lainnya,0.6,
398,2018,Jawa Timur,Pangan Hewani,Pangan Hewani,37.6,
399,2018,Jawa Timur,Pangan Hewani,Daging ruminansia,5.9,
400,2018,Jawa Timur,Pangan Hewani,Daging Unggas,5.7,
401,2018,Jawa Timur,Pangan Hewani,Telur,6.8,
402,2018,Jawa Timur,Pangan Hewani,Susu,2.7,
403,2018,Jawa Timur,Pangan Hewani,Ikan,16.5,
404,2018,Jawa Timur,Minyak dan Lemak,Minyak dan Lemak,9.5,
405,2018,Jawa Timur,Minyak dan Lemak,Minyak Kelapa,0.6,
406,2018,Jawa Timur,Minyak dan Lemak,Minyak Sawit,8.6,
407,2018,Jawa Timur,Minyak dan Lemak,Minyak Lainnya,0.3,
408,2018,Jawa Timur,Buah/biji berminyak,Buah/biji berminyak,1.8,
409,2018,Jawa Timur,Buah/biji berminyak,Kelapa,1.5,
410,2018,Jawa Timur,Buah/biji berminyak,Kemiri,0.3,
411,2018,Jawa Timur,Kacang-kacangan,Kacang-kacangan,12.9,
412,2018,Jawa Timur,Kacang-kacangan,Kedelai,12.1,
413,2018,Jawa Timur,Kacang-kacangan,Kacang tanah,0.4,
414,2018,Jawa Timur,Kacang-kacangan,Kacang hijau,0.3,
415,2018,Jawa Timur,Kacang-kacangan,Kacang lain,0.1,
416,2018,Jawa Timur,Gula,Gula,8.4,
417,2018,Jawa Timur,Gula,Gula pasir,8.2,
418,2018,Jawa Timur,Gula,Gula merah,0.2,
419,2018,Jawa Timur,Sayuran dan buah,Sayuran dan buah,90.5,
420,2018,Jawa Timur,Sayuran dan buah,Sayur,55.3,
421,2018,Jawa Timur,Sayuran dan buah,Buah,35.2,
422,2018,Banten,Padi-Padian,Padi-padian,124.0,
423,2018,Banten,Padi-Padian,Beras,101.2,
424,2018,Banten,Padi-Padian,Jagung,0.4,
425,2018,Banten,Padi-Padian,Terigu,22.4,
426,2018,Banten,Umbi-umbian,Umbi-umbian,13.1,
427,2018,Banten,Umbi-umbian,Singkong,8.4,
428,2018,Banten,Umbi-umbian,Ubi Jalar,1.9,
429,2018,Banten,Umbi-umbian,Kentang,2.6,
430,2018,Banten,Umbi-umbian,Sagu,0.1,
431,2018,Banten,Umbi-umbian,Umbi Lainnya,0.1,
432,2018,Banten,Pangan Hewani,Pangan Hewani,48.0,
433,2018,Banten,Pangan Hewani,Daging ruminansia,5.2,
434,2018,Banten,Pangan Hewani,Daging Unggas,9.2,
435,2018,Banten,Pangan Hewani,Telur,8.2,
436,2018,Banten,Pangan Hewani,Susu,3.9,
437,2018,Banten,Pangan Hewani,Ikan,21.5,
438,2018,Banten,Minyak dan Lemak,Minyak dan Lemak,10.6,
439,2018,Banten,Minyak dan Lemak,Minyak Kelapa,0.6,
440,2018,Banten,Minyak dan Lemak,Minyak Sawit,9.8,
441,2018,Banten,Minyak dan Lemak,Minyak Lainnya,0.1,
442,2018,Banten,Buah/biji berminyak,Buah/biji berminyak,0.6,
443,2018,Banten,Buah/biji berminyak,Kelapa,0.3,
444,2018,Banten,Buah/biji berminyak,Kemiri,0.4,
445,2018,Banten,Kacang-kacangan,Kacang-kacangan,14.0,
446,2018,Banten,Kacang-kacangan,Kedelai,13.0,
447,2018,Banten,Kacang-kacangan,Kacang tanah,0.2,
448,2018,Banten,Kacang-kacangan,Kacang hijau,0.7,
449,2018,Banten,Kacang-kacangan,Kacang lain,0.1,
450,2018,Banten,Gula,Gula,4.6,
451,2018,Banten,Gula,Gula pasir,4.1,
452,2018,Banten,Gula,Gula merah,0.5,
453,2018,Banten,Sayuran dan buah,Sayuran dan buah,93.2,
454,2018,Banten,Sayuran dan buah,Sayur,51.1,
455,2018,Banten,Sayuran dan buah,Buah,42.1,
456,2018,Bali,Padi-Padian,Padi-padian,138.9,
457,2018,Bali,Padi-Padian,Beras,120.5,
458,2018,Bali,Padi-Padian,Jagung,1.6,
459,2018,Bali,Padi-Padian,Terigu,16.8,
460,2018,Bali,Umbi-umbian,Umbi-umbian,10.4,
461,2018,Bali,Umbi-umbian,Singkong,4.8,
462,2018,Bali,Umbi-umbian,Ubi Jalar,2.7,
463,2018,Bali,Umbi-umbian,Kentang,1.2,
464,2018,Bali,Umbi-umbian,Sagu,0.0,
465,2018,Bali,Umbi-umbian,Umbi Lainnya,1.7,
466,2018,Bali,Pangan Hewani,Pangan Hewani,39.7,
467,2018,Bali,Pangan Hewani,Daging ruminansia,6.7,
468,2018,Bali,Pangan Hewani,Daging Unggas,9.9,
469,2018,Bali,Pangan Hewani,Telur,6.6,
470,2018,Bali,Pangan Hewani,Susu,2.7,
471,2018,Bali,Pangan Hewani,Ikan,13.8,
472,2018,Bali,Minyak dan Lemak,Minyak dan Lemak,8.6,
473,2018,Bali,Minyak dan Lemak,Minyak Kelapa,1.0,
474,2018,Bali,Minyak dan Lemak,Minyak Sawit,7.4,
475,2018,Bali,Minyak dan Lemak,Minyak Lainnya,0.2,
476,2018,Bali,Buah/biji berminyak,Buah/biji berminyak,0.7,
477,2018,Bali,Buah/biji berminyak,Kelapa,0.5,
478,2018,Bali,Buah/biji berminyak,Kemiri,0.2,
479,2018,Bali,Kacang-kacangan,Kacang-kacangan,8.3,
480,2018,Bali,Kacang-kacangan,Kedelai,7.0,
481,2018,Bali,Kacang-kacangan,Kacang tanah,0.4,
482,2018,Bali,Kacang-kacangan,Kacang hijau,0.5,
483,2018,Bali,Kacang-kacangan,Kacang lain,0.3,
484,2018,Bali,Gula,Gula,5.0,
485,2018,Bali,Gula,Gula pasir,4.9,
486,2018,Bali,Gula,Gula merah,0.1,
487,2018,Bali,Sayuran dan buah,Sayuran dan buah,102.6,
488,2018,Bali,Sayuran dan buah,Sayur,54.8,
489,2018,Bali,Sayuran dan buah,Buah,47.8,
490,2018,Nusa Tenggara Barat,Padi-Padian,Padi-padian,141.5,
491,2018,Nusa Tenggara Barat,Padi-Padian,Beras,120.0,
492,2018,Nusa Tenggara Barat,Padi-Padian,Jagung,2.2,
493,2018,Nusa Tenggara Barat,Padi-Padian,Terigu,19.3,
494,2018,Nusa Tenggara Barat,Umbi-umbian,Umbi-umbian,10.8,
495,2018,Nusa Tenggara Barat,Umbi-umbian,Singkong,8.3,
496,2018,Nusa Tenggara Barat,Umbi-umbian,Ubi Jalar,1.1,
497,2018,Nusa Tenggara Barat,Umbi-umbian,Kentang,0.3,
498,2018,Nusa Tenggara Barat,Umbi-umbian,Sagu,0.0,
499,2018,Nusa Tenggara Barat,Umbi-umbian,Umbi Lainnya,1.0,
500,2018,Nusa Tenggara Barat,Pangan Hewani,Pangan Hewani,40.3,
501,2018,Nusa Tenggara Barat,Pangan Hewani,Daging ruminansia,5.5,
502,2018,Nusa Tenggara Barat,Pangan Hewani,Daging Unggas,5.5,
503,2018,Nusa Tenggara Barat,Pangan Hewani,Telur,6.3,
504,2018,Nusa Tenggara Barat,Pangan Hewani,Susu,1.6,
505,2018,Nusa Tenggara Barat,Pangan Hewani,Ikan,21.5,
506,2018,Nusa Tenggara Barat,Minyak dan Lemak,Minyak dan Lemak,8.1,
507,2018,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Kelapa,0.7,
508,2018,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Sawit,7.1,
509,2018,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Lainnya,0.2,
510,2018,Nusa Tenggara Barat,Buah/biji berminyak,Buah/biji berminyak,1.2,
511,2018,Nusa Tenggara Barat,Buah/biji berminyak,Kelapa,1.0,
512,2018,Nusa Tenggara Barat,Buah/biji berminyak,Kemiri,0.1,
513,2018,Nusa Tenggara Barat,Kacang-kacangan,Kacang-kacangan,9.7,
514,2018,Nusa Tenggara Barat,Kacang-kacangan,Kedelai,8.1,
515,2018,Nusa Tenggara Barat,Kacang-kacangan,Kacang tanah,0.9,
516,2018,Nusa Tenggara Barat,Kacang-kacangan,Kacang hijau,0.2,
517,2018,Nusa Tenggara Barat,Kacang-kacangan,Kacang lain,0.5,
518,2018,Nusa Tenggara Barat,Gula,Gula,6.1,
519,2018,Nusa Tenggara Barat,Gula,Gula pasir,5.9,
520,2018,Nusa Tenggara Barat,Gula,Gula merah,0.2,
521,2018,Nusa Tenggara Barat,Sayuran dan buah,Sayuran dan buah,100.6,
522,2018,Nusa Tenggara Barat,Sayuran dan buah,Sayur,62.3,
523,2018,Nusa Tenggara Barat,Sayuran dan buah,Buah,38.3,
524,2018,Nusa Tenggara Timur,Padi-Padian,Padi-padian,138.4,
525,2018,Nusa Tenggara Timur,Padi-Padian,Beras,113.3,
526,2018,Nusa Tenggara Timur,Padi-Padian,Jagung,16.4,
527,2018,Nusa Tenggara Timur,Padi-Padian,Terigu,8.7,
528,2018,Nusa Tenggara Timur,Umbi-umbian,Umbi-umbian,13.8,
529,2018,Nusa Tenggara Timur,Umbi-umbian,Singkong,10.0,
530,2018,Nusa Tenggara Timur,Umbi-umbian,Ubi Jalar,1.1,
531,2018,Nusa Tenggara Timur,Umbi-umbian,Kentang,0.3,
532,2018,Nusa Tenggara Timur,Umbi-umbian,Sagu,0.1,
533,2018,Nusa Tenggara Timur,Umbi-umbian,Umbi Lainnya,2.3,
534,2018,Nusa Tenggara Timur,Pangan Hewani,Pangan Hewani,24.5,
535,2018,Nusa Tenggara Timur,Pangan Hewani,Daging ruminansia,2.8,
536,2018,Nusa Tenggara Timur,Pangan Hewani,Daging Unggas,2.9,
537,2018,Nusa Tenggara Timur,Pangan Hewani,Telur,2.4,
538,2018,Nusa Tenggara Timur,Pangan Hewani,Susu,1.1,
539,2018,Nusa Tenggara Timur,Pangan Hewani,Ikan,15.2,
540,2018,Nusa Tenggara Timur,Minyak dan Lemak,Minyak dan Lemak,5.8,
541,2018,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Kelapa,0.6,
542,2018,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Sawit,5.2,
543,2018,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Lainnya,0.0,
544,2018,Nusa Tenggara Timur,Buah/biji berminyak,Buah/biji berminyak,1.1,
545,2018,Nusa Tenggara Timur,Buah/biji berminyak,Kelapa,1.1,
546,2018,Nusa Tenggara Timur,Buah/biji berminyak,Kemiri,0.0,
547,2018,Nusa Tenggara Timur,Kacang-kacangan,Kacang-kacangan,5.5,
548,2018,Nusa Tenggara Timur,Kacang-kacangan,Kedelai,3.6,
549,2018,Nusa Tenggara Timur,Kacang-kacangan,Kacang tanah,0.6,
550,2018,Nusa Tenggara Timur,Kacang-kacangan,Kacang hijau,0.1,
551,2018,Nusa Tenggara Timur,Kacang-kacangan,Kacang lain,1.2,
552,2018,Nusa Tenggara Timur,Gula,Gula,7.2,
553,2018,Nusa Tenggara Timur,Gula,Gula pasir,6.8,
554,2018,Nusa Tenggara Timur,Gula,Gula merah,0.3,
555,2018,Nusa Tenggara Timur,Sayuran dan buah,Sayuran dan buah,76.1,
556,2018,Nusa Tenggara Timur,Sayuran dan buah,Sayur,59.7,
557,2018,Nusa Tenggara Timur,Sayuran dan buah,Buah,16.4,
558,2018,Kalimantan Barat,Padi-Padian,Padi-padian,106.0,
559,2018,Kalimantan Barat,Padi-Padian,Beras,93.5,
560,2018,Kalimantan Barat,Padi-Padian,Jagung,0.6,
561,2018,Kalimantan Barat,Padi-Padian,Terigu,11.9,
562,2018,Kalimantan Barat,Umbi-umbian,Umbi-umbian,10.7,
563,2018,Kalimantan Barat,Umbi-umbian,Singkong,7.7,
564,2018,Kalimantan Barat,Umbi-umbian,Ubi Jalar,1.0,
565,2018,Kalimantan Barat,Umbi-umbian,Kentang,1.1,
566,2018,Kalimantan Barat,Umbi-umbian,Sagu,0.1,
567,2018,Kalimantan Barat,Umbi-umbian,Umbi Lainnya,0.8,
568,2018,Kalimantan Barat,Pangan Hewani,Pangan Hewani,47.2,
569,2018,Kalimantan Barat,Pangan Hewani,Daging ruminansia,3.8,
570,2018,Kalimantan Barat,Pangan Hewani,Daging Unggas,8.0,
571,2018,Kalimantan Barat,Pangan Hewani,Telur,7.2,
572,2018,Kalimantan Barat,Pangan Hewani,Susu,2.8,
573,2018,Kalimantan Barat,Pangan Hewani,Ikan,25.4,
574,2018,Kalimantan Barat,Minyak dan Lemak,Minyak dan Lemak,8.9,
575,2018,Kalimantan Barat,Minyak dan Lemak,Minyak Kelapa,1.0,
576,2018,Kalimantan Barat,Minyak dan Lemak,Minyak Sawit,7.7,
577,2018,Kalimantan Barat,Minyak dan Lemak,Minyak Lainnya,0.2,
578,2018,Kalimantan Barat,Buah/biji berminyak,Buah/biji berminyak,0.7,
579,2018,Kalimantan Barat,Buah/biji berminyak,Kelapa,0.6,
580,2018,Kalimantan Barat,Buah/biji berminyak,Kemiri,0.1,
581,2018,Kalimantan Barat,Kacang-kacangan,Kacang-kacangan,4.5,
582,2018,Kalimantan Barat,Kacang-kacangan,Kedelai,4.1,
583,2018,Kalimantan Barat,Kacang-kacangan,Kacang tanah,0.2,
584,2018,Kalimantan Barat,Kacang-kacangan,Kacang hijau,0.1,
585,2018,Kalimantan Barat,Kacang-kacangan,Kacang lain,0.1,
586,2018,Kalimantan Barat,Gula,Gula,10.2,
587,2018,Kalimantan Barat,Gula,Gula pasir,10.0,
588,2018,Kalimantan Barat,Gula,Gula merah,0.2,
589,2018,Kalimantan Barat,Sayuran dan buah,Sayuran dan buah,58.8,
590,2018,Kalimantan Barat,Sayuran dan buah,Sayur,41.6,
591,2018,Kalimantan Barat,Sayuran dan buah,Buah,17.2,
592,2018,Kalimantan Tengah,Padi-Padian,Padi-padian,108.4,
593,2018,Kalimantan Tengah,Padi-Padian,Beras,90.8,
594,2018,Kalimantan Tengah,Padi-Padian,Jagung,0.5,
595,2018,Kalimantan Tengah,Padi-Padian,Terigu,17.1,
596,2018,Kalimantan Tengah,Umbi-umbian,Umbi-umbian,13.9,
597,2018,Kalimantan Tengah,Umbi-umbian,Singkong,10.9,
598,2018,Kalimantan Tengah,Umbi-umbian,Ubi Jalar,1.2,
599,2018,Kalimantan Tengah,Umbi-umbian,Kentang,1.1,
600,2018,Kalimantan Tengah,Umbi-umbian,Sagu,0.0,
601,2018,Kalimantan Tengah,Umbi-umbian,Umbi Lainnya,0.7,
602,2018,Kalimantan Tengah,Pangan Hewani,Pangan Hewani,105.8,
603,2018,Kalimantan Tengah,Pangan Hewani,Daging ruminansia,52.9,
604,2018,Kalimantan Tengah,Pangan Hewani,Daging Unggas,10.8,
605,2018,Kalimantan Tengah,Pangan Hewani,Telur,7.4,
606,2018,Kalimantan Tengah,Pangan Hewani,Susu,3.7,
607,2018,Kalimantan Tengah,Pangan Hewani,Ikan,31.0,
608,2018,Kalimantan Tengah,Minyak dan Lemak,Minyak dan Lemak,11.2,
609,2018,Kalimantan Tengah,Minyak dan Lemak,Minyak Kelapa,0.6,
610,2018,Kalimantan Tengah,Minyak dan Lemak,Minyak Sawit,10.3,
611,2018,Kalimantan Tengah,Minyak dan Lemak,Minyak Lainnya,0.3,
612,2018,Kalimantan Tengah,Buah/biji berminyak,Buah/biji berminyak,0.8,
613,2018,Kalimantan Tengah,Buah/biji berminyak,Kelapa,0.5,
614,2018,Kalimantan Tengah,Buah/biji berminyak,Kemiri,0.3,
615,2018,Kalimantan Tengah,Kacang-kacangan,Kacang-kacangan,6.7,
616,2018,Kalimantan Tengah,Kacang-kacangan,Kedelai,6.3,
617,2018,Kalimantan Tengah,Kacang-kacangan,Kacang tanah,0.2,
618,2018,Kalimantan Tengah,Kacang-kacangan,Kacang hijau,0.1,
619,2018,Kalimantan Tengah,Kacang-kacangan,Kacang lain,0.1,
620,2018,Kalimantan Tengah,Gula,Gula,10.9,
621,2018,Kalimantan Tengah,Gula,Gula pasir,10.6,
622,2018,Kalimantan Tengah,Gula,Gula merah,0.3,
623,2018,Kalimantan Tengah,Sayuran dan buah,Sayuran dan buah,75.6,
624,2018,Kalimantan Tengah,Sayuran dan buah,Sayur,43.6,
625,2018,Kalimantan Tengah,Sayuran dan buah,Buah,32.0,
626,2018,Kalimantan Selatan,Padi-Padian,Padi-padian,118.5,
627,2018,Kalimantan Selatan,Padi-Padian,Beras,97.2,
628,2018,Kalimantan Selatan,Padi-Padian,Jagung,0.7,
629,2018,Kalimantan Selatan,Padi-Padian,Terigu,20.6,
630,2018,Kalimantan Selatan,Umbi-umbian,Umbi-umbian,10.9,
631,2018,Kalimantan Selatan,Umbi-umbian,Singkong,8.8,
632,2018,Kalimantan Selatan,Umbi-umbian,Ubi Jalar,0.7,
633,2018,Kalimantan Selatan,Umbi-umbian,Kentang,0.8,
634,2018,Kalimantan Selatan,Umbi-umbian,Sagu,0.0,
635,2018,Kalimantan Selatan,Umbi-umbian,Umbi Lainnya,0.6,
636,2018,Kalimantan Selatan,Pangan Hewani,Pangan Hewani,59.9,
637,2018,Kalimantan Selatan,Pangan Hewani,Daging ruminansia,9.4,
638,2018,Kalimantan Selatan,Pangan Hewani,Daging Unggas,8.7,
639,2018,Kalimantan Selatan,Pangan Hewani,Telur,7.6,
640,2018,Kalimantan Selatan,Pangan Hewani,Susu,3.5,
641,2018,Kalimantan Selatan,Pangan Hewani,Ikan,30.7,
642,2018,Kalimantan Selatan,Minyak dan Lemak,Minyak dan Lemak,10.1,
643,2018,Kalimantan Selatan,Minyak dan Lemak,Minyak Kelapa,0.3,
644,2018,Kalimantan Selatan,Minyak dan Lemak,Minyak Sawit,9.6,
645,2018,Kalimantan Selatan,Minyak dan Lemak,Minyak Lainnya,0.2,
646,2018,Kalimantan Selatan,Buah/biji berminyak,Buah/biji berminyak,0.9,
647,2018,Kalimantan Selatan,Buah/biji berminyak,Kelapa,0.7,
648,2018,Kalimantan Selatan,Buah/biji berminyak,Kemiri,0.2,
649,2018,Kalimantan Selatan,Kacang-kacangan,Kacang-kacangan,0.8,
650,2018,Kalimantan Selatan,Kacang-kacangan,Kedelai,0.4,
651,2018,Kalimantan Selatan,Kacang-kacangan,Kacang tanah,0.2,
652,2018,Kalimantan Selatan,Kacang-kacangan,Kacang hijau,0.2,
653,2018,Kalimantan Selatan,Kacang-kacangan,Kacang lain,0.0,
654,2018,Kalimantan Selatan,Gula,Gula,10.9,
655,2018,Kalimantan Selatan,Gula,Gula pasir,10.4,
656,2018,Kalimantan Selatan,Gula,Gula merah,0.5,
657,2018,Kalimantan Selatan,Sayuran dan buah,Sayuran dan buah,72.2,
658,2018,Kalimantan Selatan,Sayuran dan buah,Sayur,36.8,
659,2018,Kalimantan Selatan,Sayuran dan buah,Buah,35.4,
660,2018,Kalimantan Timur,Padi-Padian,Padi-padian,138.4,
661,2018,Kalimantan Timur,Padi-Padian,Beras,113.3,
662,2018,Kalimantan Timur,Padi-Padian,Jagung,16.4,
663,2018,Kalimantan Timur,Padi-Padian,Terigu,8.7,
664,2018,Kalimantan Timur,Umbi-umbian,Umbi-umbian,13.8,
665,2018,Kalimantan Timur,Umbi-umbian,Singkong,10.0,
666,2018,Kalimantan Timur,Umbi-umbian,Ubi Jalar,1.1,
667,2018,Kalimantan Timur,Umbi-umbian,Kentang,0.3,
668,2018,Kalimantan Timur,Umbi-umbian,Sagu,0.1,
669,2018,Kalimantan Timur,Umbi-umbian,Umbi Lainnya,2.3,
670,2018,Kalimantan Timur,Pangan Hewani,Pangan Hewani,24.4,
671,2018,Kalimantan Timur,Pangan Hewani,Daging ruminansia,2.8,
672,2018,Kalimantan Timur,Pangan Hewani,Daging Unggas,2.9,
673,2018,Kalimantan Timur,Pangan Hewani,Telur,2.4,
674,2018,Kalimantan Timur,Pangan Hewani,Susu,1.1,
675,2018,Kalimantan Timur,Pangan Hewani,Ikan,15.2,
676,2018,Kalimantan Timur,Minyak dan Lemak,Minyak dan Lemak,5.8,
677,2018,Kalimantan Timur,Minyak dan Lemak,Minyak Kelapa,0.6,
678,2018,Kalimantan Timur,Minyak dan Lemak,Minyak Sawit,5.2,
679,2018,Kalimantan Timur,Minyak dan Lemak,Minyak Lainnya,0.0,
680,2018,Kalimantan Timur,Buah/biji berminyak,Buah/biji berminyak,1.1,
681,2018,Kalimantan Timur,Buah/biji berminyak,Kelapa,1.1,
682,2018,Kalimantan Timur,Buah/biji berminyak,Kemiri,0.0,
683,2018,Kalimantan Timur,Kacang-kacangan,Kacang-kacangan,5.5,
684,2018,Kalimantan Timur,Kacang-kacangan,Kedelai,3.6,
685,2018,Kalimantan Timur,Kacang-kacangan,Kacang tanah,0.6,
686,2018,Kalimantan Timur,Kacang-kacangan,Kacang hijau,0.1,
687,2018,Kalimantan Timur,Kacang-kacangan,Kacang lain,1.2,
688,2018,Kalimantan Timur,Gula,Gula,7.1,
689,2018,Kalimantan Timur,Gula,Gula pasir,6.8,
690,2018,Kalimantan Timur,Gula,Gula merah,0.3,
691,2018,Kalimantan Timur,Sayuran dan buah,Sayuran dan buah,76.1,
692,2018,Kalimantan Timur,Sayuran dan buah,Sayur,59.7,
693,2018,Kalimantan Timur,Sayuran dan buah,Buah,16.4,
694,2018,Kalimantan Utara,Padi-Padian,Padi-padian,102.9,
695,2018,Kalimantan Utara,Padi-Padian,Beras,86.5,
696,2018,Kalimantan Utara,Padi-Padian,Jagung,0.7,
697,2018,Kalimantan Utara,Padi-Padian,Terigu,15.7,
698,2018,Kalimantan Utara,Umbi-umbian,Umbi-umbian,11.3,
699,2018,Kalimantan Utara,Umbi-umbian,Singkong,8.4,
700,2018,Kalimantan Utara,Umbi-umbian,Ubi Jalar,1.5,
701,2018,Kalimantan Utara,Umbi-umbian,Kentang,1.1,
702,2018,Kalimantan Utara,Umbi-umbian,Sagu,0.1,
703,2018,Kalimantan Utara,Umbi-umbian,Umbi Lainnya,0.2,
704,2018,Kalimantan Utara,Pangan Hewani,Pangan Hewani,65.1,
705,2018,Kalimantan Utara,Pangan Hewani,Daging ruminansia,8.4,
706,2018,Kalimantan Utara,Pangan Hewani,Daging Unggas,7.2,
707,2018,Kalimantan Utara,Pangan Hewani,Telur,7.6,
708,2018,Kalimantan Utara,Pangan Hewani,Susu,3.7,
709,2018,Kalimantan Utara,Pangan Hewani,Ikan,38.2,
710,2018,Kalimantan Utara,Minyak dan Lemak,Minyak dan Lemak,9.2,
711,2018,Kalimantan Utara,Minyak dan Lemak,Minyak Kelapa,0.2,
